"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"168941","AT 2024aewn","09:30:00.291","+42:38:38.11","","","SDSS J093000.12+423839.0","","ALeRCE","ZTF","","ALeRCE","ZTF24abysppj","P48 - ZTF-Cam","","1","1","","20.1903","g-ZTF","2024-12-24 09:42:09.999","ALeRCE","","2024TNSTR5041....1M","",""
"168939","AT 2024aewl","10:44:58.069","+57:35:15.78","","","SDSS J104458.13+573518.9","","ALeRCE","ZTF","","ALeRCE","ZTF24abyzmqj","P48 - ZTF-Cam","","1","1","","19.9145","g-ZTF","2024-12-24 09:18:31.000","ALeRCE","","2024TNSTR5041....1M","",""
"168937","AT 2024aewj","10:40:34.850","+83:40:08.85","","","WISEA J104034.72+834013.1","","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","","ALeRCE; Pan-STARRS","ZTF24abzjeod","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.7901","r-ZTF","2024-12-24 08:16:38.004","ALeRCE","","2024TNSTR5041....1M","",""
"168935","AT 2024aewh","11:03:50.864","+21:31:18.81","","","SDSS J110350.82+213118.8","","ALeRCE","ZTF","","ALeRCE","ZTF24abzkrma","P48 - ZTF-Cam","","1","1","","19.965","g-ZTF","2024-12-24 09:59:40.001","ALeRCE","","2024TNSTR5041....1M","",""
"168934","AT 2024aewg","02:03:26.699","-18:29:11.01","","","","","YSE","Pan-STARRS","","Pan-STARRS; YSE","PS24myq","PS2 - GPC2","","1","1","","19.26","g-P1","2024-12-24 06:21:59.328","YSE_Bot1","","2024TNSTR5053....1J","",""
"168933","AT 2024aewf","11:48:29.293","+03:39:58.05","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rtr","ATLAS-HKO - ATLAS-02","","1","1","","18.8","orange-ATLAS","2024-12-24 14:51:53.568","ATLAS_Bot1","","2024TNSTR5042....1T","",""
"168932","AT 2024aewe","11:16:31.959","+00:03:14.71","","","","","GOTO","GOTO","","GOTO","GOTO24jjj","GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","18.73","L-GOTO","2024-12-24 16:12:14.688","GOTO_bot","","2024TNSTR5046....1K","",""
"168931","AT 2024aewd","12:00:15.742","+02:36:47.34","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rtp","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03","","1","1","","19.141","orange-ATLAS","2024-12-24 14:51:53.568","ATLAS_Bot1","","2024TNSTR5042....1T","",""
"168930","AT 2024aewc","11:42:48.876","+09:54:00.62","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS; GOTO","ATLAS24rto","ATLAS-HKO - ATLAS-02, GOTO-S - GOTO-4","","1","1","","18.701","orange-ATLAS","2024-12-24 14:39:26.208","ATLAS_Bot1","","2024TNSTR5042....1T","",""
"168928","AT 2024aewa","10:52:20.997","-05:46:25.28","","","","","GOTO, ATLAS","GOTO, ATLAS","","ATLAS; GOTO","GOTO24jjc","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-S - GOTO-4","","1","1","","19.3","L-GOTO","2024-12-24 15:43:56.064","GOTO_bot","","2024TNSTR5046....1K","",""
"168927","AT 2024aevz","09:43:44.566","-02:41:21.16","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS; GOTO","ATLAS24rtj","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-S - GOTO-3","","1","1","","19.239","orange-ATLAS","2024-12-24 13:00:31.392","ATLAS_Bot1","","2024TNSTR5042....1T","",""
"168925","SN 2024aevx","04:20:31.378","+35:15:16.73","SN Ia","0.042","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS24rtc","ATLAS-MLO - ATLAS-01","UH88 - SNIFS","1","1","","19.031","orange-ATLAS","2024-12-24 09:04:26.112","ATLAS_Bot1","","2024TNSTR5042....1T","",""
"168922","AT 2024aevu","04:26:40.883","-23:40:17.95","","","","","GOTO","GOTO","","GOTO","GOTO24jis","GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.57","L-GOTO","2024-12-24 13:29:34.944","GOTO_bot","","2024TNSTR5046....1K","",""
"168917","AT 2024aevp","11:57:30.044","-14:38:19.22","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abzlfhf","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","","1","1","","17.854","r-ZTF","2024-12-24 11:04:37.997","Fritz","","2024TNSTR5056....1R","",""
"168915","AT 2024aevn","04:04:02.510","-54:06:00.30","","","NGC1515","","","","","","JCMH667","Other - Other","","1","1","","13.7","G-Gaia","2024-12-24 03:39:30.000","Merlin","","2024TNSTR5049....1M","",""
"168913","AT 2024aevl","07:40:15.640","-17:39:54.30","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J074015.64-173954.2","BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3","","1","1","","19.28","BG-q-BlackGem","2024-12-24 04:42:41.000","BlackGEM_Bot1","","2024TNSTR5043....1S","",""
"168903","SN 2024aevb","02:53:02.684","-09:30:55.71","SN II","0.019193","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS24rsv","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02","UH88 - SNIFS","1","1","","18.955","orange-ATLAS","2024-12-24 08:04:56.064","ATLAS_Bot1","","2024TNSTR5042....1T","",""
"168901","AT 2024aeuz","23:04:46.707","-34:56:11.12","","","","","GOTO","GOTO","","GOTO","GOTO24jif","GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.61","L-GOTO","2024-12-24 10:38:07.296","GOTO_bot","","2024TNSTR5048....1R","",""
"168900","AT 2024aeuy","00:18:23.837","-44:57:51.08","","","","","GOTO","GOTO","","GOTO","GOTO24jig","GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.48","L-GOTO","2024-12-24 11:06:30.240","GOTO_bot","","2024TNSTR5047....1O","",""
"168890","AT 2024aeuo","10:06:23.434","+03:25:22.47","","","","","BlackGEM, ZTF","BlackGEM, ZTF","","BlackGEM; ZTF","BGEM J100623.43+032522.4","BG4 - BlackGEM-Cam4, P48 - ZTF-Cam","","1","1","","19.42","BG-q-BlackGem","2024-12-24 05:59:48.000","BlackGEM_Bot1","","2024TNSTR5043....1S","",""
"168889","SN 2024aeun","07:04:31.070","+18:38:54.99","SN Ia","0.025571","","","BlackGEM, GOTO","BlackGEM, GOTO","SCAT","BlackGEM; GOTO","BGEM J070431.06+183854.9","BG2 - BlackGEM-Cam2, GOTO-N - GOTO-2, GOTO-S - GOTO-3","UH88 - SNIFS","1","1","","17.6","BG-q-BlackGem","2024-12-24 04:35:29.000","BlackGEM_Bot1","","2024TNSTR5043....1S","",""
"168884","AT 2024aeui","23:16:51.864","+09:15:28.97","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rsu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.197","orange-ATLAS","2024-12-24 05:13:31.008","ATLAS_Bot1","","2024TNSTR5042....1T","",""
"168883","AT 2024aeuh","00:40:29.154","+06:41:22.16","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rst","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.907","orange-ATLAS","2024-12-24 06:19:34.176","ATLAS_Bot1","","2024TNSTR5042....1T","",""
"168882","AT 2024aeug","08:46:47.079","-43:45:48.79","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rsr","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","18.97","orange-ATLAS","2024-12-24 04:58:16.032","ATLAS_Bot1","","2024TNSTR5042....1T","",""
"168880","AT 2024aeue","05:06:07.835","-17:12:15.14","","","","","BlackGEM, Pan-STARRS","BlackGEM, Pan-STARRS","","BlackGEM; Pan-STARRS","BGEM J050607.83-171215.1","BG3 - BlackGEM-Cam3, BG4 - BlackGEM-Cam4, PS2 - GPC2","","1","1","","19.99","BG-q-BlackGem","2024-12-24 01:39:54.000","BlackGEM_Bot1","","2024TNSTR5043....1S","",""
"168878","AT 2024aeuc","06:40:15.990","+29:23:44.70","","","","","XOSS","XOSS","","XOSS","KATS24Y005","Other - Other","","1","1","","18.22","Clear-","2024-12-23 20:01:26.976","Zhang","","2024TNSTR5052....1M","",""
"168800","AT 2024aerc","10:39:39.354","-34:07:35.79","","","","","GOTO","GOTO","","GOTO","GOTO24jhv","GOTO-S - GOTO-4","","1","1","","20.29","L-GOTO","2024-12-23 14:27:35.136","GOTO_bot","","2024TNSTR5028....1K","",""
"168799","AT 2024aerb","10:34:13.681","-36:47:22.47","","","","","GOTO","GOTO","","GOTO","GOTO24jhu","GOTO-S - GOTO-4","","1","1","","19.99","L-GOTO","2024-12-23 14:27:35.136","GOTO_bot","","2024TNSTR5028....1K","",""
"168798","AT 2024aera","10:43:01.030","-37:32:47.95","","","","","GOTO","GOTO","","GOTO","GOTO24jht","GOTO-S - GOTO-4","","1","1","","17.09","L-GOTO","2024-12-23 14:16:04.800","GOTO_bot","","2024TNSTR5029....1O","",""
